Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min,Is_RushHour,Delivery_Class
4376,6.26,Clear,Medium,Afternoon,Bike,17,3.0,42.7,0,1
2331,2.55,Foggy,Medium,Morning,Bike,21,0.0,50.1,1,1
4890,4.99,Clear,Low,Evening,Car,11,2.0,31.7,1,0
659,13.1,Clear,Low,Evening,Bike,28,2.0,72.0,1,2
6548,10.01,Clear,Medium,Morning,Car,17,5.0,46.2,1,1
456,10.11,Windy,Low,Morning,Bike,11,4.0,44.0,1,1
6197,9.87,Clear,Medium,Afternoon,Bike,21,3.0,56.6,0,1
4442,4.73,Clear,Low,Afternoon,Scooter,8,1.0,18.3,0,0
11593,18.06,Windy,Medium,Afternoon,Bike,23,25.0,68.0,0,1
9392,14.04,Clear,Medium,Morning,Scooter,26,8.0,67.8,1,1
11488,17.63,Rainy,Low,Night,Scooter,28,13.0,63.2,0,1
9470,15.57,Rainy,Medium,Afternoon,Bike,17,7.0,71.0,0,2
3055,1.38,Clear,Medium,Morning,Scooter,21,0.0,34.9,1,0
442,19.74,Clear,Unknown,Afternoon,Car,16,1.0,89.0,0,2
6239,9.06,Rainy,Low,Afternoon,Scooter,20,4.0,45.3,0,1
8648,14.82,Clear,Medium,Afternoon,Bike,14,6.0,60.4,0,1
11441,16.48,Rainy,Medium,Morning,Scooter,23,17.0,72.3,1,2
7885,11.6,Rainy,Low,Afternoon,Scooter,12,4.0,47.4,0,1
6632,11.57,Clear,Medium,Afternoon,Bike,18,4.0,50.8,0,1
11507,16.9,Rainy,Low,Evening,Scooter,13,14.0,52.5,1,1
2192,2.65,Clear,Medium,Afternoon,Bike,14,0.0,27.3,0,0
7077,9.05,Rainy,Low,Evening,Bike,26,5.0,57.3,1,1
3330,0.53,Clear,High,Evening,Bike,14,1.0,35.5,1,0
102,12.91,Windy,Medium,Evening,Bike,11,6.0,56.0,1,1
3410,3.21,Foggy,Medium,Evening,Bike,13,1.0,42.6,1,1
92,14.41,Rainy,Unknown,Night,Bike,16,6.0,85.0,0,2
7439,9.77,Windy,High,Morning,Car,19,4.0,56.8,1,1
11444,17.35,Clear,Low,Morning,Scooter,28,14.0,64.3,1,1
9837,12.68,Clear,Medium,Night,Bike,17,9.0,57.1,0,1
2534,3.2,Rainy,Low,Evening,Scooter,19,1.0,36.8,1,0
8433,14.33,Clear,High,Evening,Scooter,10,8.0,53.5,1,1
9155,12.56,Snowy,High,Evening,Scooter,14,7.0,67.1,1,1
3343,1.35,Clear,Medium,Afternoon,Bike,13,1.0,26.1,0,0
4561,7.21,Rainy,Medium,Afternoon,Bike,26,2.0,59.8,0,1
9319,14.05,Clear,Medium,Afternoon,Scooter,20,7.0,50.9,0,1
5493,7.42,Snowy,High,Morning,Bike,18,1.0,61.2,1,1
5654,6.74,Clear,Medium,Afternoon,Bike,14,1.0,41.0,0,1
7822,11.84,Snowy,Medium,Evening,Car,21,6.0,64.1,1,1
7874,10.76,Clear,Low,Night,Bike,9,6.0,35.5,0,0
7679,11.16,Foggy,Low,Evening,Scooter,14,5.0,41.5,1,1
7902,11.15,Clear,Medium,Morning,Scooter,18,5.0,52.2,1,1
8584,13.35,Clear,High,Morning,Bike,17,6.0,69.7,1,1
5316,5.83,Clear,Medium,Evening,Bike,10,2.0,37.5,1,0
7014,11.67,Foggy,Low,Morning,Scooter,14,5.0,52.0,1,1
9595,15.71,Rainy,High,Night,Bike,16,10.0,66.6,0,1
3648,1.74,Foggy,Medium,Morning,Car,14,0.0,36.9,1,0
4414,4.98,Rainy,High,Afternoon,Scooter,24,2.0,54.9,0,1
2226,3.72,Windy,Low,Afternoon,Scooter,17,1.0,32.4,0,0
998,3.17,Clear,Low,Afternoon,Bike,17,1.0,28.0,0,0
7479,11.55,Rainy,Medium,Morning,Scooter,25,6.0,69.0,1,1
9181,13.75,Clear,Low,Morning,Bike,6,7.0,41.1,1,1
11540,16.73,Clear,Low,Evening,Scooter,15,19.0,52.5,1,1
4963,4.9,Clear,Low,Evening,Bike,17,1.0,38.7,1,0
8457,15.88,Clear,Low,Afternoon,Scooter,19,7.0,51.1,0,1
11794,18.07,Clear,Medium,Afternoon,Bike,28,13.0,70.6,0,2
4354,6.2,Rainy,Low,Afternoon,Car,23,2.0,42.2,0,1
8635,12.69,Foggy,Low,Morning,Bike,10,10.0,47.5,1,1
2757,0.57,Clear,High,Afternoon,Bike,13,1.0,28.1,0,0
2858,0.82,Snowy,Low,Morning,Scooter,26,0.0,40.7,1,1
4104,4.47,Windy,Low,Afternoon,Scooter,29,3.0,44.8,0,1
8947,14.81,Foggy,High,Evening,Scooter,24,10.0,71.6,1,2
6247,10.69,Snowy,Low,Evening,Bike,31,5.0,71.2,1,2
10764,16.54,Rainy,Medium,Afternoon,Bike,9,18.0,65.4,0,1
9882,12.36,Clear,Medium,Evening,Scooter,15,7.0,41.7,1,1
2074,0.79,Clear,High,Evening,Bike,31,0.0,55.5,1,1
3163,1.54,Snowy,Medium,Evening,Car,18,1.0,42.2,1,1
7892,8.18,Rainy,Low,Morning,Scooter,14,4.0,40.1,1,1
10208,16.89,Clear,High,Night,Bike,25,21.0,75.7,0,2
2158,0.3,Rainy,Low,Afternoon,Bike,10,0.0,24.2,0,0
10121,17.54,Clear,Low,Afternoon,Car,13,17.0,44.5,0,1
959,3.74,Rainy,Low,Morning,Bike,19,6.0,36.0,1,0
8986,13.97,Rainy,Low,Morning,Scooter,13,7.0,48.1,1,1
7709,11.25,Clear,Medium,Morning,Bike,23,5.0,59.1,1,1
2302,3.21,Clear,Low,Afternoon,Scooter,32,0.0,41.6,0,1
2973,1.49,Clear,High,Evening,Car,28,0.0,47.3,1,1
10556,19.08,Clear,High,Morning,Bike,19,21.0,78.5,1,2
4370,5.58,Rainy,Medium,Afternoon,Bike,12,3.0,42.3,0,1
215,14.39,Rainy,Medium,Morning,Scooter,6,5.0,50.0,1,1
5050,6.93,Clear,Medium,Evening,Scooter,13,1.0,37.8,1,0
11209,17.07,Clear,Medium,Afternoon,Car,19,18.0,53.2,0,1
4744,7.68,Foggy,Low,Afternoon,Car,17,2.0,37.1,0,0
10906,17.71,Clear,High,Afternoon,Bike,16,19.0,60.0,0,1
3668,1.61,Clear,High,Afternoon,Car,18,0.0,31.2,0,0
10521,17.31,Rainy,Medium,Night,Scooter,17,12.0,62.0,0,1
6025,11.52,Foggy,Low,Evening,Bike,15,3.0,53.1,1,1
4199,4.5,Clear,Low,Morning,Bike,17,2.0,33.6,1,0
7478,10.01,Clear,High,Morning,Bike,27,6.0,67.1,1,1
5044,7.01,Clear,Low,Afternoon,Scooter,25,2.0,34.4,0,0
10621,19.9,Windy,Medium,Night,Bike,24,28.0,77.9,0,2
6283,11.41,Rainy,Low,Afternoon,Bike,14,6.0,52.0,0,1
7388,8.12,Clear,Medium,Afternoon,Bike,15,6.0,39.7,0,0
3333,1.2,Rainy,Low,Night,Car,17,1.0,25.8,0,0
9369,14.01,Windy,Low,Evening,Scooter,12,7.0,46.0,1,1
10752,16.82,Clear,High,Afternoon,Car,18,13.0,62.4,0,1
6974,10.32,Snowy,High,Evening,Scooter,24,4.0,69.4,1,1
10239,18.84,Rainy,Medium,Night,Scooter,16,26.0,60.7,0,1
277,16.07,Clear,Medium,Evening,Bike,16,5.0,64.0,1,1
6327,8.31,Clear,Medium,Morning,Car,34,3.0,60.4,1,1
5884,6.15,Clear,Medium,Evening,Bike,15,1.0,44.9,1,1
7070,10.33,Rainy,Low,Morning,Bike,15,4.0,55.6,1,1
4771,4.15,Clear,Low,Morning,Bike,23,3.0,33.9,1,0
217,6.85,Clear,High,Morning,Bike,16,5.0,48.0,1,1
9107,12.84,Rainy,High,Evening,Bike,18,6.0,75.8,1,2
11990,17.05,Clear,Low,Afternoon,Scooter,17,20.0,54.5,0,1
6485,10.13,Snowy,Low,Evening,Bike,21,3.0,63.6,1,1
3899,0.34,Clear,Medium,Night,Scooter,17,1.0,24.4,0,0
11465,16.88,Windy,Medium,Evening,Bike,16,24.0,62.5,1,1
3890,2.56,Clear,Medium,Afternoon,Car,13,0.0,31.0,0,0
8456,14.62,Foggy,Low,Morning,Scooter,13,6.0,58.7,1,1
3852,0.62,Windy,Medium,Afternoon,Bike,19,0.0,34.8,0,0
8183,12.96,Snowy,Low,Afternoon,Bike,17,8.0,60.8,0,1
4103,6.97,Snowy,Low,Night,Scooter,10,2.0,40.1,0,1
10580,16.03,Clear,Medium,Evening,Scooter,13,27.0,57.7,1,1
3278,3.91,Clear,Medium,Morning,Scooter,16,0.0,38.6,1,0
8907,14.91,Foggy,Low,Afternoon,Scooter,29,10.0,66.3,0,1
5037,4.4,Rainy,High,Night,Car,27,1.0,53.2,0,1
5363,4.79,Rainy,Medium,Afternoon,Bike,25,3.0,52.5,0,1
4816,6.57,Rainy,Medium,Evening,Scooter,28,2.0,56.6,1,1
3568,0.32,Clear,Low,Afternoon,Bike,25,0.0,26.5,0,0
5489,7.83,Clear,Low,Evening,Bike,22,3.0,40.4,1,1
701,10.89,Windy,Medium,Evening,Bike,7,0.0,58.0,1,1
8303,13.03,Rainy,Low,Morning,Scooter,23,9.0,61.0,1,1
6480,9.62,Windy,Low,Morning,Bike,22,6.0,51.5,1,1
2960,1.49,Rainy,High,Afternoon,Scooter,28,1.0,49.1,0,1
7136,8.57,Rainy,Low,Evening,Bike,16,6.0,45.0,1,1
3017,3.02,Rainy,Low,Evening,Bike,22,0.0,48.4,1,1
10343,18.52,Rainy,Medium,Evening,Scooter,17,23.0,67.9,1,1
11359,17.22,Rainy,Low,Afternoon,Bike,30,17.0,72.8,0,2
4852,5.46,Clear,High,Evening,Scooter,27,3.0,55.1,1,1
8756,15.14,Clear,Low,Afternoon,Bike,12,7.0,42.9,0,1
7369,8.01,Snowy,Medium,Evening,Bike,17,5.0,61.0,1,1
3755,2.72,Clear,Low,Afternoon,Bike,14,0.0,25.8,0,0
11863,17.54,Clear,High,Evening,Scooter,19,11.0,66.9,1,1
8440,13.72,Rainy,Medium,Morning,Bike,18,6.0,72.4,1,2
11443,16.58,Foggy,Medium,Evening,Scooter,20,14.0,67.3,1,1
402,18.1,Clear,Low,Morning,Scooter,8,5.0,77.0,1,2
10303,19.24,Clear,Medium,Evening,Bike,9,21.0,60.5,1,1
3225,0.27,Clear,Medium,Afternoon,Bike,27,1.0,43.6,0,1
4377,6.47,Snowy,Medium,Evening,Scooter,28,2.0,59.5,1,1
677,2.68,Clear,Low,Morning,Bike,16,8.0,25.0,1,0
4144,6.19,Snowy,Medium,Morning,Scooter,8,1.0,43.7,1,1
10749,18.85,Foggy,Medium,Afternoon,Car,20,11.0,61.8,0,1
6500,10.29,Foggy,High,Morning,Bike,18,6.0,63.7,1,1
4182,4.77,Windy,High,Evening,Bike,21,3.0,59.7,1,1
11355,17.98,Rainy,High,Morning,Car,9,22.0,63.0,1,1
10195,17.4,Windy,Medium,Afternoon,Scooter,11,21.0,58.9,0,1
11459,16.6,Rainy,Low,Evening,Bike,10,25.0,50.5,1,1
9140,12.6,Clear,Medium,Evening,Bike,6,9.0,43.5,1,1
5142,7.54,Clear,Medium,Evening,Scooter,23,1.0,49.9,1,1
3876,0.18,Foggy,Medium,Afternoon,Bike,29,1.0,45.0,0,1
4540,5.6,Rainy,Low,Night,Car,17,2.0,38.0,0,0
2150,0.83,Clear,Low,Night,Scooter,16,0.0,19.0,0,0
6757,10.05,Clear,Medium,Afternoon,Bike,14,4.0,46.9,0,1
11935,17.33,Snowy,Low,Morning,Scooter,29,26.0,78.4,1,2
8224,14.78,Clear,High,Morning,Car,13,8.0,57.9,1,1
6432,11.84,Windy,Low,Morning,Scooter,13,4.0,40.7,1,1
11552,16.42,Clear,Medium,Morning,Scooter,24,30.0,71.0,1,2
679,19.4,Clear,Low,Evening,Scooter,8,9.0,57.0,1,1
9170,12.2,Clear,Medium,Evening,Bike,32,9.0,65.0,1,1
9936,15.22,Clear,Low,Morning,Scooter,21,7.0,56.1,1,1
2188,0.68,Clear,Medium,Evening,Bike,13,1.0,32.1,1,0
767,15.37,Snowy,Medium,Afternoon,Car,15,5.0,66.0,0,1
6832,9.24,Clear,Low,Morning,Bike,23,3.0,51.5,1,1
4436,4.93,Windy,Low,Morning,Car,10,2.0,28.7,1,0
6155,11.61,Rainy,Low,Morning,Car,34,4.0,68.6,1,1
8327,12.56,Snowy,Low,Morning,Scooter,10,9.0,49.2,1,1
2576,3.95,Rainy,Low,Morning,Scooter,24,0.0,42.4,1,1
7050,10.34,Windy,High,Afternoon,Bike,28,5.0,67.9,0,1
10881,19.19,Foggy,Medium,Evening,Bike,13,26.0,71.0,1,2
2686,1.25,Clear,Low,Evening,Bike,16,1.0,37.3,1,0
7668,9.44,Snowy,High,Afternoon,Scooter,26,4.0,65.2,0,1
2596,2.36,Clear,Low,Evening,Bike,15,1.0,22.8,1,0
2604,0.37,Foggy,Low,Afternoon,Bike,15,0.0,25.1,0,0
10664,18.44,Windy,Low,Morning,Scooter,18,18.0,62.0,1,1
2207,2.85,Clear,Low,Night,Scooter,23,1.0,38.3,0,0
7062,9.34,Clear,High,Night,Bike,13,3.0,52.2,0,1
10340,18.79,Foggy,Low,Evening,Bike,12,27.0,62.7,1,1
11819,18.94,Clear,Low,Morning,Scooter,28,25.0,70.4,1,2
2663,1.95,Clear,High,Evening,Car,13,1.0,31.4,1,0
10320,16.17,Clear,Medium,Evening,Car,20,10.0,63.4,1,1
10577,19.95,Clear,Low,Evening,Bike,20,10.0,68.2,1,1
6296,8.68,Clear,High,Evening,Bike,25,5.0,66.2,1,1
838,7.57,Clear,Low,Morning,Bike,21,0.0,56.0,1,1
10462,17.9,Rainy,Medium,Morning,Car,15,20.0,64.9,1,1
7873,9.69,Clear,Medium,Morning,Bike,17,5.0,47.7,1,1
4702,6.3,Rainy,Low,Evening,Bike,14,1.0,45.5,1,1
4666,5.81,Snowy,Low,Afternoon,Car,16,3.0,33.3,0,0
8311,15.66,Clear,Low,Evening,Scooter,25,9.0,58.3,1,1
6592,11.08,Rainy,High,Morning,Car,25,6.0,70.9,1,2
7241,10.48,Clear,Low,Afternoon,Car,23,4.0,44.9,0,1
559,15.23,Foggy,Low,Morning,Car,6,0.0,52.0,1,1
4748,7.65,Clear,Medium,Evening,Scooter,31,1.0,54.9,1,1
4362,5.78,Clear,Low,Afternoon,Scooter,24,2.0,29.1,0,0
8833,13.88,Clear,Medium,Morning,Car,10,6.0,47.3,1,1
5738,6.19,Foggy,Medium,Morning,Scooter,18,2.0,52.3,1,1
5085,6.09,Foggy,Low,Morning,Bike,19,3.0,42.6,1,1
8531,14.19,Clear,Low,Afternoon,Scooter,23,10.0,49.6,0,1
4578,6.15,Snowy,High,Afternoon,Bike,25,1.0,65.7,0,1
6115,10.98,Foggy,Low,Morning,Car,25,3.0,61.8,1,1
6399,10.26,Clear,Medium,Afternoon,Scooter,18,4.0,52.4,0,1
8613,15.74,Rainy,Medium,Morning,Bike,9,8.0,60.1,1,1
10506,17.14,Clear,Low,Evening,Scooter,15,10.0,54.9,1,1
8932,13.72,Foggy,Medium,Afternoon,Bike,7,7.0,45.7,0,1
2947,1.05,Foggy,High,Evening,Scooter,32,0.0,55.7,1,1
342,9.73,Clear,Low,Afternoon,Bike,29,6.0,60.0,0,1
3292,3.29,Rainy,Medium,Evening,Car,22,0.0,41.8,1,1
7947,8.26,Clear,Medium,Evening,Bike,26,5.0,56.3,1,1
852,15.12,Foggy,Low,Morning,Bike,14,1.0,58.0,1,1
6321,11.42,Snowy,Low,Morning,Bike,17,3.0,62.1,1,1
862,9.34,Rainy,Low,Evening,Car,10,0.0,40.0,1,0
8498,15.42,Clear,Low,Night,Car,24,6.0,53.7,0,1
8364,14.45,Clear,Low,Evening,Car,18,8.0,55.2,1,1
410,2.28,Foggy,Medium,Morning,Scooter,27,6.0,44.0,1,1
8799,15.66,Rainy,Low,Morning,Bike,22,6.0,73.2,1,2
47,6.58,Clear,Low,Afternoon,Bike,13,1.0,34.0,0,0
6156,8.77,Clear,Low,Morning,Car,18,5.0,38.4,1,0
4941,4.45,Windy,Low,Morning,Car,18,2.0,32.1,1,0
10588,19.86,Clear,Medium,Morning,Car,26,14.0,73.0,1,2
9216,14.75,Clear,Low,Evening,Scooter,8,7.0,46.0,1,1
11300,17.79,Clear,High,Afternoon,Bike,24,29.0,78.7,0,2
5359,5.6,Rainy,Low,Evening,Scooter,23,3.0,47.6,1,1
11242,18.01,Rainy,High,Afternoon,Bike,21,22.0,84.2,0,2
699,3.51,Windy,Medium,Night,Bike,22,2.0,44.0,0,1
5692,4.1,Rainy,Low,Afternoon,Bike,18,3.0,36.0,0,0
7591,8.72,Clear,Low,Afternoon,Car,27,3.0,41.4,0,1
6368,8.45,Rainy,High,Afternoon,Bike,31,6.0,77.8,0,2
5515,5.04,Windy,Medium,Morning,Bike,25,1.0,50.2,1,1
4319,7.24,Rainy,Low,Morning,Car,32,2.0,58.3,1,1
3297,3.69,Clear,Low,Evening,Bike,17,1.0,28.1,1,0
8665,14.9,Clear,Low,Evening,Scooter,22,10.0,56.8,1,1
4000,1.36,Rainy,Low,Evening,Scooter,19,0.0,29.8,1,0
6569,10.92,Rainy,Medium,Morning,Bike,22,5.0,65.8,1,1
4434,6.39,Clear,High,Afternoon,Bike,17,2.0,49.8,0,1
8946,14.31,Foggy,High,Afternoon,Scooter,28,7.0,72.9,0,2
6563,9.93,Clear,High,Evening,Scooter,22,6.0,53.1,1,1
2238,3.83,Foggy,Medium,Night,Car,13,1.0,33.3,0,0
7496,9.29,Clear,Low,Morning,Bike,26,6.0,55.5,1,1
10262,18.64,Clear,Low,Night,Scooter,19,16.0,55.1,0,1
6453,9.33,Rainy,Medium,Morning,Bike,15,6.0,57.7,1,1
7380,12.0,Snowy,High,Morning,Bike,17,4.0,77.5,1,2
5559,5.66,Rainy,High,Morning,Bike,26,2.0,65.6,1,1
5899,4.58,Clear,Medium,Morning,Bike,27,2.0,53.0,1,1
6722,9.5,Rainy,Medium,Morning,Scooter,20,6.0,60.7,1,1
10426,16.16,Rainy,Medium,Morning,Bike,28,28.0,78.5,1,2
8663,12.35,Clear,Medium,Evening,Scooter,9,6.0,44.2,1,1
7263,9.15,Clear,Low,Afternoon,Bike,26,6.0,46.7,0,1
3317,1.67,Rainy,Medium,Evening,Car,32,0.0,52.8,1,1
5460,5.19,Foggy,Low,Afternoon,Car,19,3.0,30.3,0,0
11433,16.26,Rainy,Low,Afternoon,Bike,23,27.0,68.3,0,1
5157,6.6,Clear,Low,Morning,Bike,19,1.0,40.7,1,1
3935,1.26,Foggy,High,Morning,Bike,21,0.0,51.3,1,1
10683,17.31,Foggy,Medium,Morning,Scooter,14,15.0,62.9,1,1
2105,0.32,Foggy,Low,Afternoon,Car,23,1.0,27.1,0,0
3462,3.82,Rainy,Low,Afternoon,Bike,24,1.0,44.9,0,1
6741,11.8,Clear,Low,Evening,Car,19,4.0,44.3,1,1
9878,12.0,Foggy,High,Afternoon,Bike,17,6.0,67.8,0,1
7795,10.63,Foggy,Medium,Afternoon,Scooter,32,3.0,64.4,0,1
4001,4.62,Snowy,Low,Evening,Bike,21,2.0,53.4,1,1
9317,12.04,Snowy,Low,Evening,Scooter,33,6.0,72.8,1,2
869,17.3,Clear,Low,Evening,Scooter,9,0.0,67.0,1,1
11587,17.76,Clear,Medium,Evening,Scooter,27,15.0,76.4,1,2
10259,18.68,Foggy,Medium,Morning,Bike,13,30.0,72.9,1,2
11874,19.46,Clear,Medium,Morning,Bike,21,19.0,72.1,1,2
2787,3.56,Snowy,Low,Morning,Bike,20,0.0,51.1,1,1
3817,1.35,Foggy,Low,Morning,Bike,27,0.0,46.9,1,1
6329,10.39,Snowy,High,Evening,Scooter,27,6.0,74.6,1,2
7883,8.72,Foggy,Medium,Morning,Bike,17,6.0,57.6,1,1
145,6.05,Clear,Medium,Morning,Car,24,0.0,48.0,1,1
2555,1.01,Clear,Low,Morning,Car,8,1.0,12.7,1,0
5700,4.36,Clear,Medium,Evening,Scooter,14,2.0,34.9,1,0
6208,8.72,Clear,High,Afternoon,Bike,20,5.0,60.0,0,1
4222,5.17,Clear,Low,Afternoon,Scooter,21,2.0,30.3,0,0
10064,16.9,Foggy,Medium,Morning,Bike,22,18.0,82.3,1,2
5021,4.83,Clear,High,Afternoon,Scooter,13,3.0,38.3,0,0
10518,19.36,Clear,High,Afternoon,Bike,11,18.0,70.5,0,2
10071,16.35,Clear,Low,Night,Scooter,22,30.0,53.1,0,1
7600,11.66,Clear,Low,Afternoon,Car,10,6.0,31.0,0,0
9508,14.12,Snowy,Medium,Afternoon,Bike,21,6.0,71.6,0,2
9966,15.64,Snowy,Low,Morning,Bike,11,10.0,64.2,1,1
8698,15.1,Clear,Medium,Evening,Bike,10,6.0,52.6,1,1
2197,0.58,Rainy,Medium,Evening,Scooter,15,1.0,36.1,1,0
10536,17.61,Clear,Medium,Evening,Scooter,15,12.0,60.1,1,1
5039,6.57,Clear,Medium,Morning,Bike,17,1.0,46.3,1,1
2499,3.11,Clear,Low,Morning,Scooter,26,1.0,33.8,1,0
9592,15.21,Windy,Low,Afternoon,Bike,19,9.0,58.8,0,1
10946,17.27,Foggy,High,Morning,Scooter,17,10.0,66.7,1,1
8568,15.39,Rainy,Low,Night,Bike,15,10.0,52.8,0,1
11777,19.56,Clear,Medium,Afternoon,Car,19,13.0,61.9,0,1
10698,16.92,Clear,Low,Afternoon,Bike,12,11.0,51.1,0,1
7485,8.28,Snowy,Medium,Morning,Scooter,10,3.0,46.7,1,1
8288,14.72,Windy,Low,Morning,Scooter,25,7.0,60.4,1,1
8011,13.54,Foggy,Medium,Afternoon,Scooter,11,6.0,49.0,0,1
6917,11.33,Foggy,Low,Afternoon,Bike,15,3.0,46.1,0,1
4024,7.3,Clear,Medium,Night,Scooter,20,3.0,44.1,0,1
11122,18.22,Windy,Medium,Night,Car,15,13.0,54.3,0,1
4437,5.76,Rainy,Medium,Evening,Bike,15,2.0,50.7,1,1
2691,1.13,Clear,High,Night,Bike,15,0.0,36.0,0,0
3005,0.11,Rainy,Low,Afternoon,Scooter,14,0.0,24.8,0,0
5673,7.97,Clear,Medium,Afternoon,Bike,6,2.0,29.8,0,0
9354,14.29,Rainy,Medium,Evening,Scooter,19,6.0,67.6,1,1
9521,12.53,Clear,Low,Evening,Bike,14,8.0,48.0,1,1
2040,3.77,Rainy,Low,Evening,Scooter,21,0.0,41.5,1,1
770,16.51,Clear,Medium,Morning,Bike,7,1.0,79.0,1,2
5706,5.52,Clear,Low,Afternoon,Bike,19,1.0,35.9,0,0
4745,7.79,Clear,High,Night,Scooter,20,2.0,52.1,0,1
581,9.45,Clear,Low,Afternoon,Car,13,0.0,49.0,0,1
298,4.71,Clear,Low,Morning,Bike,20,6.0,31.0,1,0
8344,12.05,Clear,Medium,Afternoon,Scooter,15,6.0,47.0,0,1
9237,12.91,Clear,Low,Evening,Bike,16,8.0,47.2,1,1
2104,0.85,Windy,High,Night,Car,16,0.0,30.2,0,0
197,14.66,Windy,Medium,Unknown,Bike,20,2.0,77.0,0,2
10009,18.07,Snowy,Medium,Afternoon,Bike,23,11.0,83.8,0,2
8173,12.95,Clear,Low,Night,Car,13,7.0,35.7,0,0
10289,19.94,Clear,Medium,Afternoon,Scooter,20,29.0,67.9,0,1
3296,0.41,Clear,High,Afternoon,Bike,28,1.0,46.4,0,1
5557,6.47,Rainy,Low,Afternoon,Scooter,22,3.0,40.2,0,1
10400,19.67,Foggy,Low,Evening,Bike,25,14.0,76.5,1,2
9899,14.83,Windy,Low,Evening,Bike,15,6.0,56.2,1,1
7968,10.09,Clear,Medium,Evening,Bike,16,4.0,49.4,1,1
8348,13.9,Foggy,High,Morning,Scooter,9,8.0,60.2,1,1
7086,10.59,Clear,High,Afternoon,Scooter,15,3.0,52.8,0,1
3955,3.33,Windy,High,Morning,Car,11,0.0,44.2,1,1
2679,1.33,Clear,Medium,Evening,Scooter,28,1.0,46.4,1,1
3116,1.03,Clear,Low,Morning,Bike,29,0.0,44.3,1,1
2681,1.78,Clear,Low,Evening,Bike,19,0.0,36.9,1,0
2190,2.8,Clear,Medium,Evening,Car,13,1.0,25.1,1,0
9399,13.26,Windy,High,Evening,Car,23,6.0,68.0,1,1
5240,6.1,Clear,Medium,Afternoon,Bike,8,2.0,34.1,0,0
2219,3.08,Windy,Medium,Afternoon,Bike,15,0.0,37.2,0,0
2563,0.1,Snowy,High,Evening,Scooter,15,0.0,39.9,1,0
9827,13.43,Foggy,Medium,Morning,Scooter,14,9.0,55.9,1,1
919,15.39,Clear,Medium,Evening,Scooter,24,5.0,89.0,1,2
10514,19.12,Windy,Medium,Evening,Bike,16,24.0,72.4,1,2
9450,14.25,Rainy,Medium,Afternoon,Scooter,17,8.0,59.4,0,1
4591,4.11,Foggy,Low,Morning,Bike,15,1.0,38.9,1,0
11116,19.96,Snowy,Medium,Afternoon,Car,25,24.0,72.7,0,2
8767,14.28,Snowy,Medium,Afternoon,Bike,17,10.0,61.1,0,1
689,15.51,Rainy,Medium,Morning,Scooter,10,8.0,81.0,1,2
6629,9.67,Clear,Low,Evening,Bike,15,6.0,47.7,1,1
7925,9.71,Rainy,Low,Evening,Bike,18,5.0,54.5,1,1
9770,15.98,Rainy,Low,Morning,Scooter,14,10.0,57.2,1,1
8563,12.09,Clear,Medium,Morning,Scooter,15,9.0,48.2,1,1
8676,13.93,Clear,High,Morning,Scooter,16,10.0,62.6,1,1
8516,12.76,Clear,Low,Morning,Scooter,12,8.0,38.6,1,0
4405,7.37,Snowy,High,Evening,Bike,17,2.0,64.1,1,1
10022,16.2,Clear,High,Evening,Bike,22,12.0,75.5,1,2
9367,12.15,Clear,High,Afternoon,Scooter,21,7.0,60.5,0,1
9409,13.5,Rainy,High,Morning,Bike,14,9.0,62.6,1,1
90,9.71,Clear,Low,Morning,Bike,8,1.0,49.0,1,1
10099,18.07,Clear,Low,Afternoon,Bike,9,17.0,50.1,0,1
8607,14.84,Snowy,High,Morning,Bike,19,10.0,76.8,1,2
8249,15.85,Rainy,Medium,Morning,Car,21,7.0,66.0,1,1
2773,1.31,Rainy,Low,Afternoon,Bike,11,1.0,29.2,0,0
8931,13.99,Clear,High,Evening,Car,12,9.0,55.6,1,1
7305,11.81,Clear,Medium,Morning,Bike,12,5.0,52.4,1,1
4447,5.01,Clear,Low,Morning,Bike,9,2.0,31.8,1,0
3028,1.45,Clear,High,Evening,Bike,25,0.0,54.1,1,1
9525,13.19,Clear,High,Night,Bike,23,7.0,65.4,0,1
4489,6.37,Clear,High,Afternoon,Bike,33,3.0,66.1,0,1
7639,10.69,Clear,Low,Morning,Bike,17,5.0,44.8,1,1
3928,2.96,Foggy,Low,Morning,Scooter,20,1.0,36.4,1,0
7454,9.1,Clear,Medium,Morning,Car,17,5.0,43.6,1,1
6374,10.59,Clear,Medium,Morning,Car,27,4.0,58.2,1,1
11498,19.81,Clear,High,Evening,Bike,22,16.0,88.3,1,2
9109,12.99,Clear,Low,Afternoon,Scooter,8,8.0,36.4,0,0
8523,14.05,Clear,High,Afternoon,Scooter,19,8.0,54.1,0,1
8522,12.66,Clear,Medium,Afternoon,Bike,21,10.0,53.4,0,1
6121,10.12,Windy,Low,Morning,Bike,21,3.0,48.6,1,1
9261,12.08,Snowy,Low,Afternoon,Bike,20,7.0,62.6,0,1
11994,17.64,Clear,Medium,Evening,Car,14,23.0,59.8,1,1
7525,8.15,Clear,Low,Morning,Scooter,23,5.0,44.0,1,1
7190,8.76,Rainy,Medium,Morning,Bike,13,4.0,51.6,1,1
2468,1.94,Windy,Medium,Morning,Car,22,1.0,42.8,1,1
